"RBFOX1","RBFOX1.2","A2M","AAAS","ENUMERATION","LINEAR1","LINEAR2","LINEAR3","STEP_UP1","STEP_UP2","STEP_DOWN1","STEP_DOWN2","PARABOLA","EXP","SINEWAVE1","SINEWAVE2"
6.20980709134,10.7527479719,10.662472615,6.6935451891,326,10.971092,10.633085,7.369019,9.437712,9.019932,7.749021,11.463568,7.905245,7.986962,7.372077,5.364762
6.94552279543,10.914439716,10.7892686877,6.48096367256,327,8.381622,10.629725,7.356916,9.592132,8.953917,8.140265,11.195171,7.900556,8.489876,7.282773,5.00848
6.40324057148,10.0175519531,11.5245141759,7.53591565905,328,8.545786,10.682577,7.390683,8.556867,8.958357,8.174753,11.990195,7.875856,6.982098,7.42657,5.214622
7.24526463175,9.41753740537,10.366382321,7.39498478979,329,10.68567,10.662899,7.377707,8.874816,8.919173,8.400591,10.936699,7.883146,8.643654,7.427013,5.114553
6.30966555844,10.7727353906,10.783663721,6.94462388782,330,8.155207,10.683084,7.322459,9.726302,9.0345,8.125976,10.866622,7.864136,10.779505,7.242869,4.996934
6.67826346134,9.50804469041,11.4953278427,7.08300260617,331,9.968253,10.675349,7.365832,9.328283,9.026656,8.071505,8.422574,7.864669,10.413691,7.170501,4.859864
7.95177272223,9.69995030848,10.2002676702,7.6971366433,332,9.366895,10.665201,7.331203,9.666344,8.994036,7.852816,7.563045,7.873322,8.423052,7.175402,5.157522
7.12634736487,9.39337498381,9.06397789483,7.92299745888,333,8.668681,10.71982,7.290365,8.831747,9.013899,7.610102,7.346419,7.864684,8.178799,7.063898,5.259602
6.46294050945,10.5673201663,10.6650553754,6.38527281831,334,10.269991,10.609286,7.256139,9.524119,9.062787,8.015949,7.461943,7.848232,8.551924,7.171979,4.863922
6.89163935378,8.85531302845,12.189237548,7.38424023503,335,7.865956,10.834828,7.239473,9.269401,9.026918,8.090661,7.650254,7.829727,10.173095,7.239237,5.236676
6.0187026698,10.3274384046,10.4051110118,7.17141157555,336,9.745361,10.520719,7.257384,8.652362,8.993888,7.894298,8.073584,7.864275,6.224492,7.138061,4.890199
7.5638464258,10.0250181875,9.72493714436,7.72388421465,337,8.988574,10.799594,7.207615,9.53625,8.989606,8.436843,7.24525,7.831616,7.898015,7.348967,4.966515
6.68863272233,11.2927551012,10.7512302277,7.36355123451,338,9.425669,10.753457,7.143205,8.541407,8.994074,8.068039,8.226001,7.82454,8.341108,6.937442,5.008059
5.96987043838,9.60545601995,11.8595891443,7.33284267446,339,10.164461,10.769428,7.233079,9.303258,9.051374,8.160304,8.264523,7.816664,11.266476,7.053659,4.968394
6.81635506524,10.0817109441,10.2635996248,7.39622133992,340,7.992004,10.753038,7.170957,9.20051,8.95724,8.066785,8.812686,7.812311,8.640351,7.010693,5.149365
6.07097747537,8.98236214313,11.854849776,7.23690999157,341,9.841416,10.831527,7.171902,8.737433,8.973784,8.235768,8.104517,7.811222,5.856971,7.063779,5.357723
6.13178255698,9.04837804249,11.6835146027,7.29048224604,342,9.782923,10.844754,7.103636,8.742139,9.046607,8.087448,6.575992,7.800827,7.572497,7.183878,5.088984
8.03701974459,9.49897015114,10.8331545382,7.63947509031,343,10.123543,10.771374,7.319924,8.213368,8.968787,8.623111,9.102857,7.805734,4.97949,6.857205,5.194209
7.08629210198,10.6407064908,11.0136753445,6.83813555097,344,8.660208,10.706803,7.163029,8.370597,8.940738,8.030789,8.509083,7.794221,7.462631,7.047108,5.220225
6.24891655408,9.57468577461,11.9531150368,7.49944059204,345,9.046287,10.816237,7.205457,9.316675,8.939597,8.232027,7.471032,7.783179,10.818575,7.053057,5.142356
6.37612086038,5.35493107613,12.1674045838,8.41659192087,346,9.561711,10.819586,7.208017,8.825247,8.926021,8.232376,7.851787,7.784057,8.253506,6.984402,5.220498
7.05365957642,11.0330250698,10.181880959,6.65413777212,347,11.222605,10.811346,7.159975,9.440357,9.02769,8.080241,8.414313,7.770563,10.371219,6.92802,5.18673
6.46911433084,10.9668873735,11.0917562179,6.40840581515,348,10.076294,10.876014,7.076143,8.71462,9.070771,8.150848,7.461596,7.755149,6.828394,6.916903,5.307622
6.62432679724,10.6357647105,11.7379270922,6.49335759187,349,10.350976,10.831628,7.135513,9.724269,9.012519,7.727021,8.512956,7.768789,9.225367,7.019649,4.986762
6.99980926893,10.9291753539,11.7275822045,7.0109911902,350,11.625376,10.872212,7.108974,8.701093,8.964925,8.321454,8.053962,7.760584,9.120935,7.094783,5.163095
6.3824646346,10.8999980383,10.6836286443,6.99028891466,351,9.690689,10.843572,7.122753,9.138319,8.963694,8.154304,7.674935,7.74886,6.374835,7.08075,5.157702
6.49314694509,9.57299316203,11.659982203,7.31426343056,352,8.441892,10.896842,7.125545,8.759019,9.028732,7.994401,8.226178,7.7515,11.467105,7.007052,5.480713
6.3772131676,10.7459851986,10.9316580191,6.85660938804,353,9.628286,10.895015,7.037134,8.753805,8.996204,7.988385,7.963203,7.743285,10.131702,6.866036,5.225183
6.21732722475,8.67201848188,11.3805684385,7.79294308577,354,10.26847,10.894152,7.066242,9.196851,8.941705,8.112171,9.255681,7.728112,6.872829,6.862289,5.185616
6.4172166818,9.08499714598,12.1079490158,7.615671288,355,10.885567,10.902555,6.993994,8.71844,9.063917,7.964186,7.592397,7.735044,8.525195,6.951575,5.667531
7.450420494,9.34945324601,10.0717629301,7.70218415351,356,10.433527,10.884733,7.021672,9.234265,8.981754,7.859311,8.498734,7.727739,7.416196,7.0056,5.568072
6.31814384029,10.9270486194,11.5412253346,6.8300949541,357,8.882678,10.944991,7.169389,8.971517,9.070118,8.00537,6.962529,7.703544,6.220439,7.199707,5.291537
5.97088573087,6.41295890195,12.2011293034,8.03988344928,358,8.707556,10.951058,6.961883,9.076734,9.012451,8.049443,8.371252,7.696714,9.465702,6.955964,5.50253
6.35830644468,9.12395154859,12.5613683949,7.13724293389,359,9.934234,11.049817,6.994141,9.604164,8.988802,8.177249,7.814627,7.696007,9.138758,7.085015,5.518385
7.590989725,9.69618903502,10.3221236072,7.86555258518,360,10.328983,10.975438,6.985938,8.251356,8.945401,7.69697,7.627343,7.69241,6.908581,6.949059,5.456491
6.16473113258,10.6086423285,11.6360867245,6.85227544879,361,8.935685,11.006684,6.951017,9.182657,9.029074,7.826594,7.946307,7.669318,5.935322,6.804297,5.661082
7.62946698683,9.46602306087,9.57575683191,6.97970103671,362,8.493286,11.069658,6.998582,8.378296,9.00243,8.100683,7.331789,7.699117,11.086206,7.184259,5.05306
6.21175759448,10.7340135186,11.0679820097,7.15548135326,363,10.349222,11.035778,6.882345,9.032143,9.005098,8.646938,6.689867,7.669626,9.632074,7.067705,5.797898
6.35103733597,10.8918447089,10.1486856128,6.60597380307,364,9.8184,11.084143,6.967037,9.478421,8.989603,7.818689,8.806371,7.658058,8.314961,7.112596,5.805834
6.41034686005,10.1618262405,11.6078528035,7.34909704759,365,9.230733,11.044646,7.002234,9.092031,9.005323,7.865908,8.925226,7.664856,7.684811,7.037766,5.351058
6.61495113395,11.0324686595,9.88588738897,7.02170980914,366,7.697972,11.070654,6.953757,9.275692,9.030177,7.904828,7.751616,7.645954,10.632142,6.954736,5.400466
6.56667899978,10.8950752364,11.2249819027,6.75064221299,367,9.405966,10.979982,6.956281,8.686774,8.994277,7.932981,8.899855,7.64246,6.350244,7.197075,5.622466
6.07739092429,9.21661921322,11.2455827319,7.65492563959,368,9.153878,11.123913,6.939603,8.857916,9.038635,8.027278,7.779623,7.63524,8.304028,7.222211,5.56488
6.51055425214,11.3230077091,10.2920202094,7.44693562373,369,8.426108,11.076644,6.929598,9.669353,8.970264,7.840517,8.195346,7.611291,7.724555,7.261181,5.602258
7.38150712825,10.8919224548,9.14111400366,7.88296728191,370,9.985143,11.077793,6.922378,9.19302,9.001691,7.757279,7.970275,7.6228,10.744444,7.116116,5.77952
5.68958436864,6.33117009119,11.9264677973,8.15303342223,371,10.366159,11.050583,7.006359,8.120116,9.054825,7.964996,8.220568,7.600576,8.838516,7.230589,5.800588
5.91279998534,10.3221353346,11.0460349676,7.10201702309,372,10.565806,11.16037,6.830321,9.957259,9.067862,7.901906,6.9258,7.612048,5.891836,7.175046,5.608234
6.23170186922,8.02939923388,11.1765902618,7.56210689065,373,8.87934,11.145647,6.880435,9.258639,9.016938,7.866274,9.427745,7.571131,9.201182,7.060563,5.92047
6.87209707103,9.08640776672,11.1139887785,7.67494829699,374,10.088303,11.17609,6.813371,9.700862,9.071849,7.750676,7.993229,7.569632,8.833935,7.341515,5.679243
6.63339211645,11.1169910204,11.5117320373,6.32304369987,375,11.446924,11.09046,6.897315,8.335524,9.043616,7.92762,7.212586,7.565041,9.302094,7.166781,5.913306
6.20068747876,10.3189067466,10.7004968917,6.61626590229,376,8.997928,11.081184,6.889846,9.122914,9.029855,7.605968,7.425205,7.560637,7.371742,7.139161,5.929482
6.87364598087,9.50740679539,9.02421874961,7.40264314712,377,10.797582,11.230963,6.800353,8.860652,9.018297,8.240725,8.213708,7.550975,5.42183,7.252052,5.837135
7.17123156908,10.4958342564,11.5459744913,8.66712472827,378,9.949432,11.224523,6.740966,8.749771,9.020654,7.903214,7.778504,7.561554,7.11466,7.494103,5.990461
6.26260961587,10.3781329466,11.2205196442,7.72111973755,379,9.610032,11.208132,6.82147,9.513458,9.065797,8.10888,8.490696,7.526639,10.840675,7.325873,6.240491
6.85953266872,10.754086591,11.7473208947,6.78764613783,380,10.218114,11.225752,6.801443,8.855527,9.007877,7.978621,7.058052,7.536916,11.312348,7.244113,5.946106
7.71994727706,9.946478032,10.3081266201,7.2576983341,381,11.177324,11.19516,6.770132,9.156807,9.059888,7.778545,8.137428,7.522239,8.855352,7.306162,6.114651
6.48911535801,10.5336685429,12.0318432502,6.64059090359,382,10.370887,11.189914,6.713104,8.839185,8.932619,8.11349,8.376648,7.498732,7.65993,7.590139,5.876675
6.49675461472,10.788712482,11.6326150695,6.36129017112,383,10.221295,11.170132,6.802017,9.446567,9.026126,7.856529,6.979487,7.503366,9.46656,7.349315,5.989467
7.02531195465,10.2398962456,10.6733638661,7.46329812577,384,9.653062,11.266541,6.800958,9.572455,9.054995,7.957948,8.463379,7.484869,8.01876,7.385443,6.047925
7.33606955763,10.0600364517,11.1580800082,6.8136096434,385,9.727356,11.279025,6.7018,9.845302,8.995867,7.930907,8.943544,7.466681,9.930835,7.561486,6.062908
7.06650833416,10.6866439871,10.3925025105,6.37035450607,386,11.276349,11.304021,6.700898,9.269483,9.026235,7.749675,8.172994,7.470656,8.222788,7.555286,5.973641
6.56966827902,11.1588974645,11.0839885098,6.92762220563,387,9.680932,11.280035,6.771002,9.151821,9.020693,8.02239,8.822777,7.461086,9.183054,7.46334,6.04837
7.4253992179,11.1529045904,9.71466840409,7.02927372485,388,10.167571,11.356492,6.697439,9.499537,8.978915,8.277322,7.683521,7.461752,7.996443,7.68708,6.365826
6.9629953465,10.9857942944,11.6076485264,6.73611229212,389,10.964774,11.22803,6.733715,9.35948,9.041579,7.96167,8.463289,7.463363,10.240366,7.48602,6.035793
6.50535763082,10.5403142777,11.8981271354,6.17880495228,390,11.560115,11.234016,6.667148,8.591906,9.090243,7.963857,7.095263,7.437111,5.480767,7.596749,6.206653
7.4720280247,10.5162433927,10.0811960485,7.20912037275,391,10.082035,11.365334,6.690914,9.652885,9.076235,7.86144,8.984667,7.432919,12.313344,7.814177,6.143609
6.44495920227,11.3196384785,9.7579924316,6.37266451349,392,8.045537,11.381701,6.594273,8.691244,9.029211,7.740432,8.68168,7.427516,6.798395,7.661989,6.495017
8.16618036849,10.1189970674,9.38766394876,7.75580959089,393,9.824649,11.399453,6.639613,8.701524,8.90915,8.01364,8.009776,7.406412,8.880317,7.494977,6.170834
6.24853693896,10.6890579891,10.4324234183,6.6321251321,394,9.642782,11.41223,6.664141,9.354204,9.04131,8.057807,8.059759,7.390203,8.324064,7.823201,6.308536
6.57370818799,10.4246230074,10.4803665889,7.02567991333,395,11.036287,11.380551,6.723994,8.361132,8.934974,7.904439,7.547416,7.397357,8.391044,7.704427,6.41088
7.8128909337,10.5223974303,10.5353232527,7.49883703389,396,8.992773,11.409692,6.665242,9.340804,9.069627,8.180441,7.235526,7.368756,12.222999,7.776395,6.780883
7.57383425261,9.76921559493,10.8462466401,7.36658991253,397,10.816883,11.489589,6.595272,10.235374,8.948624,8.174699,8.557242,7.368972,14.087321,7.594808,6.627518
7.82832249978,9.97520729832,9.91199994835,6.95285723034,398,9.810458,11.426083,6.564576,8.793723,8.977716,8.007092,9.449281,7.339563,9.287493,7.880904,6.677268
6.46257971619,10.9785238145,10.713419919,6.73625805538,399,10.814785,11.427035,6.602264,8.749548,9.026464,8.238413,8.240588,7.344043,5.37736,7.856077,6.363505
6.77916116845,10.9952790259,10.726142785,7.14663720891,400,10.864785,11.316769,6.593065,8.406455,8.943844,7.792607,7.237964,7.329812,9.793296,7.981623,6.647722
6.73301988607,10.3872462818,11.4970459147,6.86078921519,401,9.747042,11.560366,6.519366,9.01206,8.936605,7.704152,8.629128,7.341421,9.945381,8.0718,6.750782
6.49207269511,11.0717236874,10.7490663259,6.67015208654,402,8.613025,11.560481,6.57454,8.590803,8.928844,8.013109,7.483741,7.321712,11.370103,8.04265,6.576325
7.23794887701,9.7958626991,9.64066693432,7.99853052954,403,9.277722,11.40663,6.508802,8.913575,8.990019,7.899194,7.464534,7.296416,9.301848,7.912781,6.771007
6.64098118732,10.9908355592,10.9462368815,6.98766133293,404,8.601052,11.595661,6.579566,8.907967,8.993229,7.965391,7.738733,7.309937,8.998861,8.040156,6.588775
6.57121149627,10.9742552016,12.114910585,6.81862268951,405,10.65274,11.431873,6.527575,10.070073,8.987832,8.003012,7.488737,7.30532,6.641282,8.145885,6.85214
6.22079696549,8.04265208616,12.0245982038,7.75467433214,406,9.190178,11.595509,6.48931,8.625427,8.9456,8.29517,7.484191,7.274309,9.477581,8.036211,6.785621
6.06597135718,9.85077878335,11.0145827221,6.0350197231,407,11.07059,11.501074,6.371791,9.214863,9.060524,8.235669,8.461432,7.283585,8.925593,8.057604,6.834972
6.06904196127,8.37443519139,12.2758913759,8.00557938655,408,8.976369,11.469823,6.466491,9.568017,9.021206,8.261643,7.769354,7.258671,10.677862,8.325867,7.097929
6.42637448818,9.93888127745,11.4113201221,7.3889848069,409,9.739881,11.56118,6.43844,8.328045,9.014456,7.811887,7.86211,7.265379,9.189252,8.246122,7.013947
6.31125620621,8.4227436828,12.2800547807,8.406150738,410,9.913275,11.512793,6.458905,8.803369,9.017842,8.275857,7.665403,7.231655,8.367505,8.237022,6.832199
7.71985627129,9.96794285043,10.5160518116,7.67193150391,411,11.390142,11.490196,6.421119,9.528579,9.012998,8.208786,7.818893,7.235121,7.065149,8.476491,7.189357
7.98332095537,9.82663277291,9.88819213141,6.92228943189,412,9.696472,11.55002,6.450731,9.619691,9.018834,8.088413,7.980192,7.218859,9.600703,8.382347,7.281928
8.02185167547,10.4172213821,10.0245422929,7.89320220739,413,9.631368,11.485125,6.471644,9.071654,8.998559,8.409466,7.607195,7.215524,6.444966,8.323638,7.38748
5.77157623615,7.06148285603,12.1408072146,7.91544834428,414,10.979558,11.521201,6.35418,8.526282,8.979869,7.67052,7.868532,7.200817,10.839825,8.513259,7.120133
7.48292760232,9.62933469261,10.3944290287,7.27153243864,415,9.907673,11.578817,6.43261,8.695351,8.958072,7.840875,8.439244,7.17528,11.569797,8.388159,7.43721
6.33808310956,10.705780014,11.0876064073,6.88663247411,416,11.188378,11.576999,6.459899,9.287264,9.00327,7.997759,7.76927,7.166795,5.141535,8.514339,7.256713
6.22015897215,10.1366801563,10.7948858201,8.03109432073,417,11.106781,11.629219,6.443726,8.861103,8.97892,7.79236,8.651651,7.155311,11.335605,8.588114,7.218312
7.63981331003,10.5797054787,9.40102374964,7.45369698617,418,10.609918,11.567431,6.400134,9.047658,9.010775,8.164338,7.74758,7.157778,11.980523,8.445718,7.186575
5.69983396971,9.04009113989,12.0247195274,7.15513345824,419,9.949105,11.646464,6.247501,8.176193,8.999259,8.095057,9.402237,7.153851,9.868345,8.523025,7.341895
6.55905593462,9.23897617139,12.1094307215,7.68416347585,420,10.525409,11.604605,6.394388,9.07321,8.96045,7.678134,8.89805,7.138318,10.959837,8.563138,7.171852
